supermarket,prices_(£),prices_unit_(£),unit,names,date,category,own_brand
Tesco,0.48,0.6,l,Stockwell & Co No Added Sugar Double Strength Orange Squash 750Ml,20240413,drinks,False
Tesco,0.65,0.6,l,T.Low Calorie Indian Tonic Water With Elderflower 1L,20240413,drinks,False
Tesco,0.65,0.6,l,Tesco Low Cal Bitter Lemon 1 Litre,20240413,drinks,True
Tesco,0.65,0.6,l,Tesco Low Calorie Ginger Ale 1 Litre,20240413,drinks,True
Tesco,0.65,0.6,l,Tesco Low Calorie Indian Tonic Water 1Litre,20240413,drinks,True
Tesco,0.65,0.6,l,Tesco Low Calorie Indian Tonic Water With Lemon 1Lt,20240413,drinks,True
Tesco,0.65,0.6,l,Tesco Low Calorie Indian Tonic Water With Lime 1Ltr,20240413,drinks,True
Tesco,0.65,0.6,l,Tesco Low Calorie Soda Water With Lime 1L,20240413,drinks,True
Tesco,0.65,0.6,l,Tesco Soda Water 1Litr,20240413,drinks,True
Tesco,0.95,0.6,l,Buxton Sparkling Natural Mineral Water Bottle 1.5L,20240413,drinks,False
Tesco,1.3,0.6,l,Schweppes Lemonade 2L,20240413,drinks,False
Tesco,1.3,0.6,l,Schweppes Slimline Lemonade 2L,20240413,drinks,False
Tesco,2.0,0.5,l,Buxton Still Natural Mineral Water Multipack 8x500ml,20240413,drinks,False
Tesco,3.5,0.6,l,Highland Spring Still Bottled Water 12 X 500Ml,20240413,drinks,False
Tesco,3.7,0.6,l,Buxton Sparkling Natural Mineral Water Multipack 6x1L,20240413,drinks,False
Tesco,5.5,0.6,l,Evian Natural Bottled Mineral Still Water Multipack 6x1.5L,20240413,drinks,False
Tesco,1.6,6.0,kg,Nishaan Garlic Paste 283G,20240413,food_cupboard,False
Tesco,1.6,6.0,kg,Nishaan Ginger Garlic Paste 283G,20240413,food_cupboard,False
Tesco,1.75,6.0,kg,Natco Coriander Seeds 300G,20240413,food_cupboard,False
Tesco,2.3,6.0,kg,Rajah Jeera Ground Cumin 400G,20240413,food_cupboard,False
Tesco,2.4,6.0,kg,Rajah Dhaniya Ground Coriander 400G,20240413,food_cupboard,False
Tesco,2.4,6.0,kg,Rajah Haldi Ground Turmeric 400G,20240413,food_cupboard,False
Tesco,1.0,0.06,unit,Always Sensitive Normal Size 1 Sanitary Towels 16 Pack,20240413,health_products,False
Tesco,1.3,0.06,unit,Tesco Free Spirit Discreet Mini Pads 20 Pack,20240413,health_products,True
