supermarket,prices_(£),prices_unit_(£),unit,names,date,category,own_brand
ASDA,2.5,83.3,kg,Twinings Spiced Ginger 20 Tea Bags,20240413,drinks,False
ASDA,2.5,83.3,kg,Twinings Lemon & Ginger 20 Tea Bags,20240413,drinks,False
ASDA,4.8,19.2,kg,Twinings Strong English Breakfast 80 Tea Bags,20240413,drinks,False
ASDA,2.5,83.3,kg,Twinings Pure Camomile 20 Tea Bags,20240413,drinks,False
ASDA,2.8,70.0,kg,Twinings Raspberry & Lemon 20 Tea Bags,20240413,drinks,False
ASDA,2.5,62.5,kg,Twinings Cranberry & Raspberry 20 Tea Bags,20240413,drinks,False
ASDA,2.5,62.5,kg,Twinings Strawberry & Raspberry 20 Tea Bags,20240413,drinks,False
ASDA,4.5,68.2,kg,Starbucks by Nescafe Dolce Gusto Single Origin Colombia Medium Roast Espresso Coffee Pods 12 Capsules,20240413,drinks,False
ASDA,4.75,20.0,kg,Tassimo L'OR Caramel Latte Macchiato Coffee Pods x 7,20240413,drinks,False
ASDA,4.75,20.6,kg,Tassimo L'OR Skinny Latte Macchiato Coffee Pods x 7,20240413,drinks,False
ASDA,10.0,14.3,kg,Taylors of Harrogate Rich Italian Beans Roast Coffee 700g,20240413,drinks,False
ASDA,0.75,18.8,kg,ASDA Wild Berry 20 Tea Bags,20240413,drinks,True
ASDA,4.0,20.0,kg,Leon Fairtrade Organic Coffee Blonde Roast Ground,20240413,drinks,False
ASDA,4.0,20.0,kg,Leon Fairtrade Organic Coffee Dark Roast Ground,20240413,drinks,False
ASDA,0.75,18.8,kg,ASDA Mango & Strawberry 20 Tea Bags,20240413,drinks,True
ASDA,3.0,14.8,kg,PG Tips 70 Decaf Tea Bags 203g,20240413,drinks,False
ASDA,3.25,8.8,kg,Galaxy Instant Hot Chocolate,20240413,drinks,False
ASDA,1.75,54.7,kg,Tetley Herbal Fresh Mint Tea Bags x20,20240413,drinks,False
ASDA,0.75,18.8,kg,ASDA Lemon & Ginger 20 Tea Bags,20240413,drinks,True
ASDA,2.0,54.1,kg,Twinings Superblends Wellbeing Collection 20 Tea Bags,20240413,drinks,False
ASDA,2.0,47.6,kg,Good Earth Turmeric Lemon Tea Bags x 15,20240413,drinks,False
ASDA,2.0,74.1,kg,Good Earth Moroccan Mint Tea Bags x 15,20240413,drinks,False
ASDA,2.0,58.0,kg,Good Earth Rooibos Chai Tea Bags x 15,20240413,drinks,False
ASDA,5.25,50.5,kg,L'OR Espresso Lungo Profondo Coffee Pods x10 Intensity 11,20240413,drinks,False
ASDA,6.0,80.0,kg,Nescafé Azera Perky Blenders Craft Instant Coffee,20240413,drinks,False
ASDA,8.0,16.0,kg,Lavazza Espresso Barista Gran Crema Coffee Beans 500g,20240413,drinks,False
ASDA,4.75,158.3,kg,Pukka Peace 20 Organic Herbal Tea Bags,20240413,drinks,False
ASDA,2.0,20.0,kg,Tetley Pure Red Bush 40 Tea Bags,20240413,drinks,False
ASDA,4.75,148.4,kg,Pukka Organic Three Mint 20 Herbal Tea Sachets,20240413,drinks,False
ASDA,2.5,83.3,kg,Twinings Soothing Camomile & Honey 20 Tea Bags,20240413,drinks,False
ASDA,4.35,21.7,kg,Cafedirect 4 Organic Machu Picchu Ground Coffee 200g,20240413,drinks,False
ASDA,16.0,16.0,kg,Lavazza Espresso Barista Gran Crema Coffee Beans 1000g,20240413,drinks,False
ASDA,4.75,158.3,kg,Pukka Organic Peppermint & Licorice 20 Herbal Tea Sachets,20240413,drinks,False
ASDA,1.75,58.3,kg,Tetley Herbal Pure Camomile Tea Bags x20,20240413,drinks,False
ASDA,4.35,21.7,kg,Cafedirect Decaf Machu Picchu Peru Ground Coffee 200g,20240413,drinks,False
ASDA,4.0,20.0,kg,Leon Fairtrade Organic Coffee Dark Roast Whole Bean,20240413,drinks,False
ASDA,3.0,10.4,kg,Aero Instant Hot Chocolate,20240413,drinks,False
ASDA,4.75,118.8,kg,Pukka Relax 20 Organic Herbal Tea Bags,20240413,drinks,False
ASDA,4.29,31.5,kg,Galaxy 8 Hot Chocolate Pods. Dolce Gusto Compatible,20240413,drinks,False
ASDA,2.0,25.0,kg,Tetley 40 Rooibos Orange Tea Bags 80g,20240413,drinks,False
ASDA,4.2,8.4,kg,Cadbury Drinking Hot Chocolate,20240413,drinks,False
ASDA,4.3,69.9,kg,Teapigs Super Fruit 15 Biodegradable Tea Temples,20240413,drinks,False
ASDA,3.0,15.0,kg,Twinings English Breakfast 80 Plant-Based Tea Bags,20240413,drinks,False
ASDA,0.9,7.2,kg,ASDA English Breakfast Classic Black 50 Tea Bags,20240413,drinks,True
ASDA,2.8,28.0,kg,Twinings English Breakfast 40 Plant-Based Tea Bags,20240413,drinks,False
ASDA,2.25,5.6,kg,ASDA Instant Hot Chocolate,20240413,drinks,True
ASDA,2.25,56.2,kg,Tetley Super Green Detox 20 Mint Tea Bags,20240413,drinks,False
ASDA,2.0,66.7,kg,"Twinings Superblends Sleep with Spiced Apple and Camomile, 20 Tea Bags",20240413,drinks,False
ASDA,5.5,15.8,kg,Twinings Everyday 120 Plant-Based Tea Bags 348g,20240413,drinks,False
ASDA,4.75,237.5,kg,Pukka Organic Night Time 20 Herbal Tea Sachets,20240413,drinks,False
ASDA,2.0,50.0,kg,"Twinings Superblends Detox with Lemon, Ginger and Fennel, 20 Tea Bags",20240413,drinks,False
ASDA,2.0,58.8,kg,"Twinings Superblends Digest with Spearmint, Apple and Rooibos, 20 Tea Bags",20240413,drinks,False
ASDA,1.75,14.6,kg,Nescafe Gold Cappuccino Decaf Unsweetened Taste Coffee Sachets,20240413,drinks,False
ASDA,1.45,3.9,kg,JUST ESSENTIALS by ASDA Instant Hot Chocolate,20240413,drinks,True
ASDA,4.75,59.4,kg,Pukka Organic Feel New 20 Herbal Tea Sachets,20240413,drinks,False
ASDA,4.75,139.7,kg,Pukka Herbal Collection 20 Assorted Herbal Tea Sachets,20240413,drinks,False
ASDA,3.25,10.8,kg,Costa Hot Chocolate 300g,20240413,drinks,False
ASDA,1.75,43.8,kg,Tetley Herbal Zingy Lemon & Ginger Tea Bags x20,20240413,drinks,False
ASDA,4.35,21.7,kg,Cafedirect 5 Organic Mayan Gold Mexico Ground Coffee 200g,20240413,drinks,False
ASDA,4.35,21.7,kg,Cafedirect 4 Organic Machu Picchu Peru Coffee Beans 200g,20240413,drinks,False
ASDA,4.5,9.9,kg,ASDA Italian Style Roasted Beans 454g,20240413,drinks,True
ASDA,3.6,32.7,kg,Twinings English Breakfast Decaffeinated 40 Plant-Based Tea Bags,20240413,drinks,False
ASDA,2.19,9.6,kg,ASDA French Style Roasted Ground 227g,20240413,drinks,True
